data/customer_id,data/helpful_votes,data/marketplace,data/product_category,data/product_id,data/product_parent,data/product_title,data/review_body,data/review_date,data/review_headline,data/review_id,data/star_rating,data/total_votes,data/verified_purchase,data/vine
b'36569584',1,b'US',b'Shoes',b'B00TJDUC3O',b'488472720',b'Me Too Rhinestone Shoe stickers Wedding Blue Crystals \xe2\x80\x93 Decal Wedding Me Too Blue Shoe Sticker \xe2\x80\x93 Applique for The Something Blue on Wedding Shoes Bridal SHOWER GIFT \xe2\x80\x93 Brides SOMETHING Blue decoration.',b'This is the cutest item! My son is using these for his wedding. His wife will wear the matching I Do stickers. Cutest idea! They are great quality and are the perfect addition to the wedding! These will add that little &#34;Something Blue&#34; to the wedding! We already have it all planned out to get a great picture with these! Wonderful item that everyone should get for their wedding!',b'2015-04-23',b'Perfect for the groom!',b'R11VTQEGUEVRKO',5,1,1,1
b'40999689',1,b'US',b'Shoes',b'B002C4K0NY',b'683374345',"b""Peter Kaiser Women's Miri Pump""","b""I was so excited when these arrived. I love as much leather on a shoe as I can get, and these are close to perfection. Only one problem, I always order a 10m and these were too big. I ordered both the black and brown; and darn-it, there's no 9 1/2 in the black. Guess I'll wait to see if more come in. I would definitely buy these again.""",b'2010-12-07',"b'Beautiful shoes--but, run large'",b'R2KZBFZ78UA52Z',5,1,0,1
b'23849663',0,b'US',b'Shoes',b'B00HA2B62M',b'248812158',"b'Show Story Sexy Flower Ankle Strap Stripe Stiletto Platform Pumps Shoes,LF30404'",b'very cute and surprisingly comfortable. I love them.',b'2014-12-15',b'cute cute cute',b'R3J3IFV7XN76X6',5,0,0,1
b'33083047',0,b'US',b'Shoes',b'B000MUUWIS',b'553324393',"b""Nine West Women's Fineen Platform Slide""","b""I love these shoes.  The neutral color goes with everything without being boring.  I couldn't find them anywhere, not even the company website, and I got them really cheap on Amazon.  Cute shoe and good value.""",b'2007-07-18',b'I actually found a pair!',b'R2W7BUFWCPH4LI',5,0,1,1
b'52300993',3,b'US',b'Shoes',b'B000IEC452',b'843835613',"b""ACORN Women's Shaggy Tex Moc Slipper""","b""These are so comfy and squishy I never want to take them off. The indoor/outdoor sole is great, no need to put on shoes to run out for the mail, etc. They're machine washable, and very warm and lightweight. Sizing seems to run true- I wear a 10 in most shoes, and the XL fits me nicely.<br />Having owned Acorn products in the past, I'm confident that they will last a good long time.""",b'2008-01-02',b'Happy Feet',b'RN8JWYUGKA1PY',5,3,0,1
b'16715792',0,b'US',b'Shoes',b'B004LB4OQA',b'301049294',"b""Salomon Men's XA Pro 3D Ultra 2 GTX Trail Running Shoe""","b""I work many hours a day on a film set and I need excellent foot support to make it through the day.<br />The shoes fir great and I really like them but they are not wearing well. Part of the lace which goes across the top of the shoe and a small hole has developed under the thin lace string.  I'm going to try to contact Soloman to ask to have these shoes replaced. I don't wear them everyday and they may have to be redesigned.""",b'2015-01-16',b'Not wearing well',b'R2P8V13WU21OQV',1,0,0,1
b'38183094',1,b'US',b'Shoes',b'B005GOPZEG',b'959140757',"b""Pour La Victoire Women's Bre Flat""","b""The shoe is beautiful, but sized very small. Most pointed shoes are made a little longer in the toe area since feet don't fit there, but these are not. They are well padded, and had the fit been right, I'm sure I would have loved them.  I ordered the green and it was bright and gorgeous. Back they go....""",b'2012-12-23',b'Size Up!',b'R2ALVJCLE4B538',2,1,1,1
b'35186002',0,b'US',b'Shoes',b'B00IBDC736',b'899656567',b'Cliffs by White Mountain Camelot Espadrilles',b'Exactly as I hoped. Cute and fit perfectly',b'2014-08-14',b'Five Stars',b'R13TIEPY28F5IV',5,0,0,1
b'47312797',0,b'US',b'Shoes',b'B001GZLMZ0',b'531099253',"b""Jack Rogers Women's Hamptons Sandal""",b'Love Jack Rogers sandals!!  Every pair lives up to expectations.  And buying them from Amazon is so much easier (and sometimes more affordable) than buying from the department store. :-)',b'2015-07-10',b'Love Jack Rogers sandals',b'R2PAEBBATL3ZR5',5,0,0,1
b'3926207',5,b'US',b'Shoes',b'B00GZ78XGA',b'989708965',b'Breckelle AF57 Women Leatherette Military Lace Up Knee High Boot - Black',"b""I'm 6' tall. So, it is very hard to find knee high boots that actually go up to my knees.They fit perfectly and look great. The shipping took as long as expected. The material is good, too, in my opinion. The only thing was the sole/padding came off a little on one shoe. But nothing a little glue didn't fix. I have gotten tons of compliments on them. They are great for a night out and a perfect accessory to a costume. Or everyday use if wanted. I absolutely love them! And I guarantee your significant other's, or date's, jaw will drop when they see walk out in these boots.""",b'2014-09-03',b'Fun and Sexy',b'RJ102TUDM2BBF',5,5,0,1
b'13021637',2,b'US',b'Shoes',b'B00B2O0LR0',b'6885393',"b""Easy Spirit Women's Omira Sandal""",b'They are so cute and so comfortable. The color goes with so many items in my closet. Just in time for spring.',b'2014-03-04',b'Love the shoes',b'RMOAQ2FO587P2',5,2,0,1
b'13576259',0,b'US',b'Shoes',b'B0019O8AJO',b'855950138',"b'Electronic Digital Caliper 8"" with Extra large LCD Display Screen with Carrying Case'","b""Don't waste your money. This item is of poor quality.  Power switch doesn't work so it is impossible to turn it off. Don't wast your money.""",b'2013-04-17',b'junk',b'R1MA2852KREC1R',2,0,0,1
b'46558745',0,b'US',b'Shoes',b'B00QV34LUA',b'975930155',"b""Eshow Canvas Men's Shoulder Bag Messenger Bags""","b'hell, this is mr.reginald Dickson and I would like to let you know that the bag is great,just the right size I love it .'",b'2015-06-11',b'reginald Dickson and I would like to let you know that the bag is great',b'R1B2398IOD4WV9',5,0,0,1
b'49475170',1,b'US',b'Shoes',b'B009VNBVRS',b'18022981',b'Footjoy Sport Spikeless Men US 10 Black Golf Shoe',"b""Width too narrow, and length a little too short. I wanted golf shoes for walking the courses that I play.<br /><br />I had to return them.<br /><br />If I tried again, I would have ordered a half length more, and a wider width, even though my shoe size is a standard 10 D.<br /><br />I shopped locally, and tried on about 15 different pairs of golf shoes, and purchased a pair of Foot Joys Contour Series (Men's style 54094), even though they were almost twice the price of the ones I sent back. And, the size I bought was a 10 Medium.<br /><br />They're well worth the money!""",b'2013-12-22',"b'Width too narrow, and length a little too short'",b'R2AK7GOAC6HWH',2,3,0,1
b'17920207',0,b'US',b'Shoes',b'B003MS485U',b'748040130',b'Ray-Ban RB4105 Folding Wayfarer Sunglasses',"b'I love these glasses and this is the best price you will find. They are made so well and a pleasure to wear. Folding design adds versatility, allowing you to put in your pocket instead of stretching them out on the top of your head. I was glad to spend a little extra for the polarized lens,'",b'2013-09-09',b'Ray Ban Folding',b'R17OUVVX3FAMBP',5,0,0,1
b'31864888',0,b'US',b'Shoes',b'B00DNNQPIC',b'286638458',"b""Reef Women's Dreams Sandal""",b'Just what I expected',b'2014-09-03',b'Five Stars',b'R36W4NM5FZGD62',5,0,0,1
b'45838528',0,b'US',b'Shoes',b'B00O0ZCKYK',b'949896267',"b""Rock Me Men's Baken III Suede Waterproof Lace Up Winter High Top Snow Boot""",b'Very comfy and stylish for me! Great buy!',b'2015-02-26',b'Awesome',b'R20AZVFMOMJUMI',5,0,0,1
b'13225731',1,b'US',b'Shoes',b'B009II867Y',b'743145190',"b""Men's K-SWISS Tubes 100""",b'I had been looking for a new pair of shoes for the gym these are perfect. They fit true to size and are extremely comfortable.',b'2013-07-31',b'comfortable',b'R3T4KG562YCKOX',5,1,0,1
b'53000211',0,b'US',b'Shoes',b'B00MK4Y2LM',b'728926084',"b""Skechers Women's Reggae Sun Fest Sandal""",b'love em',b'2015-06-25',b'Five Stars',b'R6VBT9JNWFBKH',5,0,0,1
b'28341121',0,b'US',b'Shoes',b'B009L0W148',b'607166363',"b""Reebok Men's Workout Plus R12 Sneaker""",b'OK',b'2015-03-30',b'Two Stars',b'R30ODLDMMIB7BO',2,0,0,1
b'43103983',0,b'US',b'Shoes',b'B002KB3554',b'52942619',"b""Bordello by Pleaser Women's Teeze-31G Pump""","b'I usually wear a size 9.5 so I ordered a 10. My mother wears a 9, she tried on the shoe and it was too small for her as well. I have no idea what they did to the shoe but, it does not fit true to size. BIG MISTAKE.'",b'2013-06-05',b'The failed prom shoe',b'R1XEGHADA3MAV0',1,0,0,1
b'4427871',1,b'US',b'Shoes',b'B004PYFHIM',b'807105363',"b""BEARPAW Women's Alyssia Mid-Calf Boot""","b""I am a size 5 in womens and my rule of thumb for ordering boots is generally to order a size up.  I ordered these in size 6 and couldn't be happier with the fit.  They are super soft on the inside and, as you know, extremely attractive on the outside.  I decided to purchase these over Uggs this year and have received many compliments.  I'm currently on the lookout for more Bearpaw boots.""",b'2014-01-19',b'Buy a size up!',b'RGD9U86FD6RQ1',5,1,0,1
b'34630227',4,b'US',b'Shoes',b'B00DPHMPR6',b'887668924',"b""Vince Camuto Women's Ellen Synthetic Ballet Flat""","b""The leather on this flat is soft and comfortable on the feet;like slippers. There are many flats that are hard and either rub or slip off the heel. These are, by far, the best ones I've ever worn. They are expensive; however, if you are on your feet all day, are worth every penny. There is not much support but look and feel wonderful. I've bought two pairs!""",b'2013-10-09',"b""Best pair of flats I've worn""",b'R6P6FKXTJGZRQ',5,5,1,1
b'5111757',0,b'US',b'Shoes',b'B00LEU13RO',b'781126255',"b""Jessica Simpson Women's Elmont Riding Boot""","b""A little large around the calf but I usually can't find them small enough.  Like the insole a lot.  Very comfortable""",b'2015-03-02',b'Like the insole a lot',b'R2IROZO3OFDONA',4,0,0,1
b'40785751',0,b'US',b'Shoes',b'B000XR2S8C',b'904616161',"b""Timberland PRO Women's Titan Waterproof Boot""","b""Like the new boots and style. I usually have no issues wearing a size 11 since my size is actually 10.5Wide., but I order the 11W and it still seem too narrow. I'm gonna wear them down a bit and hope the leather stretches a bit.""",b'2015-08-11',b'Like the new boots and style',b'R2CIDSHXU7D2X9',4,0,0,1
b'15969400',0,b'US',b'Shoes',b'B00BIFMRPW',b'326936583',"b""Skechers for Work Men's Kirk Youngster Slip Resistant Work Shoe""","b""Absolutely terrible. Shoes were comfortable for about a week. Got some Dr Scholls and they were fine but after another week they completely fell apart. Sole is separated on both feet and the rubber side on the right shoe is separated. I work in a shop and wear out shoes but this is ridiculous. About 6 weeks into wearing them and they're almost unwearable. If I could give a negative star rating I would.""",b'2015-04-08',b'Dont buy these if you plan on wearing them.',b'R33Z8M26165F1K',1,0,0,1
b'48784322',1,b'US',b'Shoes',b'B009FUMPOU',b'786532529',"b""Aerosoles Women's Betunia Loafer""",b'I got purple one and its color and design are really beautiful as I expected.<br />I had some pairs of shoes of Aerosoles so I knew it is really comfortable.<br />I love it!',b'2014-02-05',b'great purchase!',b'R2E48JM7ODQU7R',5,1,0,1
b'46025284',0,b'US',b'Shoes',b'B00O2KJOB0',b'675011618',"b""Lauren Ralph Lauren Women's Cecilia Peep-Toe Wedge Pump""",b'Have many pair love all the different colors',b'2015-06-10',b'Five Stars',b'R3VGYE7GXD09CY',5,0,0,1
b'36069110',0,b'US',b'Shoes',b'B007CWQB1G',b'129863149',"b""Very Volatile Women's Kalamazoo Bootie""","b'As there is no size imprinted inside, I think they are actually 71/2 not an 8. Boots are adorable, but I may have to return.'",b'2013-11-22',b'feels more like a 71/2 than an 8',b'R2DVHMK7FYE0AI',3,0,0,1
b'13980037',6,b'US',b'Shoes',b'B005DTAMKG',b'26610036',"b""Dearfoams Women's 730 Stretch Terry Open Toe Flat""",b'these are cozy and very reasonable in price. Well made to last. They were shipped quickly and I am most happy with the slippers.',b'2011-12-09',b'slippers',b'R2W42INB7SWJFA',5,6,0,1
b'11392008',0,b'US',b'Shoes',b'B008KK1E7K',b'373415910',"b""Clarks Women's Breeze Sea Flip-Flop""",b'Great fit and comfortable',b'2015-08-20',b'Five Stars',b'R3BFN471RAATQ4',5,0,0,1
b'14510374',0,b'US',b'Shoes',b'B00FDXUDH4',b'365056907',"b""White Mountain Women's Chrysallis Dress Sandal""","b""I absolutely love these sandals. Found them at a local department store for $89.00, so this purchase was a steal. True to size in length, but the width is a little wide for narrow feet. Don't care, will wear them anyway. A must buy!!""",b'2014-06-05',"b'Love the style, colors, and comfort. Sandle is true to size; however, a little a little too wide for narrow feet.'",b'R2M0PPP30FH0O4',4,0,0,1
b'49383268',11,b'US',b'Shoes',b'B004O1USU8',b'901630272',"b""KEEN UTILITY Men's Detroit Low Slip Resistant Steel Toe Work Shoe""","b'I have never owned a pair of workbooks in my life before this pair. I\'m an older, retired administrator now persuing my lifelong passion of photography. I\'ve been hired to do photography on a large construction site, and the safety people insist that I wear steel-toed work boots--no exceptions! I didn\'t need another pair of boots, but reluctantly I visited my favorite shoe store. They recommended these Keens because of their comfort and looks. I bought them there ( same price as Amazon) and wore them full-time for the next three days.<br /><br />I\'m used to wearing comfortable and relatively expensive walking shoes and hiking boots (Merrill and Ecco). Like many seniors, its gotten more difficult to find really comfortble shoes as I\'ve gotten older.<br /><br />Without a doubt, these Keens are the most comfortable boots I\'ve ever worn.  They seem slightly narrower in the heel area to hold onto your foot, and wider and roomier in the front half of the shoe for more comfort and air circulation. They breath well even thought they are waterproof.  And the foam cushioning is superior to anything I\'ve experienced. Even after a day walking around on concrete, my feet aren\'t too fatigued (the rest of me is, however.)<br /><br />Imagine my surprise when I realized that boots I was forced to buy and never would have even looked at voluntarily are now my \\\\""new best favorites.\\\\""<br /><br />This experience may not be relevant to those doing really hard work in these boots, but for me, they\'ve been a Godsend.'",b'2012-07-27',b'More comfortable than I thought possible',b'R2SJ8ZXSXDAQUP',5,12,1,1
b'277961',0,b'US',b'Shoes',b'B00E1X7KLE',b'313717641',"b""Polo Ralph Lauren Men's Faxon Low Fashion Ripstop Sneaker""",b'Excelente',b'2015-06-04',b'Five Stars',b'R2H44A05RAQ97I',5,0,0,1
b'49537876',0,b'US',b'Shoes',b'B004HHWLAO',b'297516876',"b""Clarks Women's May Poppy Loafer""",b'I love these shoes.  I did try a similar pair on in the store before I ordered b/c the last pair I had bought was gapping at the arches...I had bought a 1/2 size larger than my size.  This pair is my exact size and fits fine.',b'2014-02-19',b'Third Pair',b'R2Q9D9E1TOS14',5,0,0,1
b'48490723',3,b'US',b'Shoes',b'B0058XKF2M',b'406652893',"b""Skechers Performance Women's Go Run Fashion Sneaker""",b'The rubber bottoms of these shoes are bigger in the arch area so it feels like you have something big stuck on the bottom of your shoe under your arch. This disrupted my natural walking motion and was very uncomfortable for my arches. I felt these would cause pain in my arches if I wore them for a walk so I returned them.',b'2013-04-02',b'Sent these back',b'RGBNC8G6TDINV',2,4,0,1
b'34604659',0,b'US',b'Shoes',b'B008BAORO6',b'934298676',b'Kipling Challenger II Backpack',b'This is just perfect for a trip.  I could not believe how many things I could fit in there. I tell everyone I know to buy Kipling bag and so on.',b'2014-05-31',b'lovely bagpac',b'R95F5VPJU4TED',4,1,0,1
b'48327349',0,b'US',b'Shoes',b'B006N93D1U',b'989735111',"b""Sperry Top-Sider Women's Bluefish F Flat""",b'love these shoes. comfortable and fit well',b'2014-10-04',b'Five Stars',b'R2WAPYOD2EDHZT',5,0,0,1
b'21681397',0,b'US',b'Shoes',b'B003V2ZOOQ',b'741923887',b'Sperry Top-Sider Navigator',b'My son loves these shoes as they are very comfortable and looks great with drawstring pants.  A very good looking casual/lounge shoe.  Thanks',b'2014-08-24',b'Smart looking shoe',b'R1OONP9FTCQYIZ',5,0,1,1
b'14576188',0,b'US',b'Shoes',b'B001GGRBNG',b'833906099',"b""Rainbow Men's Hemp Sandals""",b'put them on the day i got to belize and wore them all day everyday for a week no problem',b'2015-01-26',b'they survived a week in san pedro Belize',b'R1JOTS1UM689VP',5,0,0,1
b'31908780',0,b'US',b'Shoes',b'B00579MOSA',b'792160774',b'Tony Lama Boots Beige Mustang LL507 Boot (Toddler/Little Kid/big Kid)',"b""These boots were WAY TOO BIG!  I ordered down a size based on reviews and they were still unwearable for my son due to the large size.  The color was also much lighter than it appeared on the screen.  The 20% off promotion wasn't available and we couldn't exchange for another size so we returned them and went with a different brand/style.<br /><br />The boots appeared to be of good quality.  I'd suggest ordering two sizes down.""",b'2015-08-26',b'Much Too Large',b'R3N0TZE62REBTI',4,0,0,1
b'47025589',0,b'US',b'Shoes',b'B0050JJ0U2',b'141160690',"b""Florsheim Men's Brinson Kiltie Tassel Slip-On Loafer""",b'Shoe was too tight. Evidently I needed a wider width in this shoe.',b'2015-04-02',"b'Good shoe, but fits too tight for me!'",b'R2LT9BWYRX0BU1',1,0,0,1
b'17246264',0,b'US',b'Shoes',b'B0054R2DWC',b'863241641',"b""Reebok Men's Reeshift DMX Ride Walking Shoe""","b'Reeboks are ordinary shoes but comfortable and durable enough for the fair price. I have had other expensive brands that are just painfully wretched so I appreciate the the comfort of some good Reeboks for everyday use. The arch support seems fine. Inside the shoes is a stylish thin foam pad, like an odor-eater. When that wears out I may change my tune but I could just buy more foam pads. I would not get married in these shoes but they are comfortable and a good price value.'",b'2015-01-08',b'Good Shoes',b'R3MKX914QLMHAE',5,0,0,1
b'38914060',0,b'US',b'Shoes',b'B00AOHGYUE',b'736490003',b'Jessica Simpson Kendelle Boot (Toddler/Little Kid)',"b""bought these for a child that has very strong likes and dislikes already in her life.  Making shoes easy to put on and take off keeps her frustration level down.  Nothing special about the materials---cheap boots means lots of plastic.  Wouldn't buy again for anyone else.""",b'2014-03-05',"b""I'm hoping that these will be worn""",b'R3O14M3PBDVZBP',4,0,0,1
b'38998557',0,b'US',b'Shoes',b'B00MBVZZ8I',b'894251656',"b""Aldo Men's Redd Boot""",b'beautiful shoes! The leather is nice & soft and the shoes look very elegant..Love this shoes!',b'2015-02-28',b'Five Stars',b'R32IL5XISEI4OP',5,0,0,1
b'23406131',0,b'US',b'Shoes',b'B002GSCBG0',b'74658267',"b""Arnette Men's Rage XL Polarized Sunglasses""",b'I love these glasses I have bought 3 pair over the year after mine get lost. They are the best deal for polarized that I have found.<br /><br />They sort of wrap around your face giving them star trek sort of feel but they are awesome for super sunny days.',b'2013-03-05',b'Love these',b'R3O5YVSB8MH2X0',4,0,0,1
b'4769909',0,b'US',b'Shoes',b'B00HSHJ6FI',b'461507030',"b""Skechers Performance Women's Go Walk 2 Super Sock 2 Slip-On Walking Shoe""",b'very confortable',b'2014-11-07',b'Five Stars',b'RTIRRUTDES0L2',5,0,0,1
b'38327853',0,b'US',b'Shoes',b'B006R4WGL4',b'164670947',"b""Clarks Women's Ashland Alpine Slip-On Loafer""","b'This is probably my fifth pair of Clarks shoes. They are always comfortable, fit true to size, and top quality. I wear a Clarks shoe of some style almost every day and they wear like iron. Always worth the extra money for the Clarks brand.'",b'2013-01-14',b'Comfortable and True to Size',b'R29TMYX2ESZBX2',5,0,0,1
b'41222840',0,b'US',b'Shoes',b'B00DU76RD4',b'344690617',"b""BOBS from Skechers Women's Plush Peace and Love Flat""","b""I LOVE these shoes! This is my second pair because my puppy ate my first pair. I couldn't wait to get my replacement. I'm waiting for the delivery of my blue ones. They are so comfortable!""",b'2014-09-15',b'I LOVE these shoes',b'R1U9VES45ZIY9C',5,0,0,1
b'9812724',1,b'US',b'Shoes',b'B00ODWYVU6',b'39561336',"b""Anne Klein Sport Women's Buttons Ballet Flat""",b'excellent',b'2015-08-18',b'Five Stars',b'R1VVXP0UJJYY0G',5,1,0,1
b'29462670',78,b'US',b'Shoes',b'B00847T5IE',b'162609132',"b""Lucky Brand Women's Lk-Emmie Ballet Flat""","b""Super comfortable & cute.. Although I'm halfway questioning why I have been seeing used shoes of this kind for sale... I'll see how they wear & be the judge...<br /><br />The flat has a suede-ish texture & scratches easily.. Still cute tho.. I am really loving the thought of a classic flat right now... \xf0\x9f\x98\x8d""",b'2015-05-01',b'Adore...',b'R1346KMOEOTFLK',4,88,0,1
b'24165218',0,b'US',b'Shoes',b'B001IV5BOA',b'51955771',"b""Crocs Women's Patricia Sandal""","b""My favorite CROCS sandal.  I almost wore the last one's bottom off -- so needed this.  Wear it all the time""",b'2013-01-30',b'BEST most comfortable CROCS',b'RBNUJ7ILUCVXN',5,0,0,1
b'25229211',1,b'US',b'Shoes',b'B002MV5QMW',b'581132680',b'Brumby Shearling Sheepskin Lug Sole Comfort Boots',b'After going through the pain of braking in the area on the Achilles Heel these are now my go to boots for late fall and winter.  I have loved the lug sole since I first put them on.  They have beautiful shear-ling lining.  However you should were socks with if your feet ever have the tendency to be hot.',b'2012-12-10',b'Worth the work',b'R39TMI8P8VRN1A',4,1,0,1
b'12194606',0,b'US',b'Shoes',b'B001538XZ0',b'54741309',b'La Regale Criss Cross Satin Clutch',"b""Being a guy, I'm sorry I can't offer you ladies much in terms of a comprehensive review.    However, being a HUSBAND, I can tell you one VERY IMPORTANT thing about this clutch... It made my wife VERY HAPPY!!!    And, isn't that all that really counts? :-)""",b'2011-01-17',b'Happiness at Christmas',b'R1PI1YTNR1TWIJ',5,0,0,1
b'23718338',33,b'US',b'Shoes',b'B00KGZ93N4',b'615028118',b'Kate Spade New York Cobble Hill Little Harris Satchel Bag',"b'The dimensions of this bag are WRONG in the production informatoin.  It is not 11.7 x 13.7 -- not even close.  It is much smaller -- 8.5 x 9.  SO if you are looking for a larger, roomy bag -- this one is called &#34;Little&#34; for a reason.  Amazon should correct this error.  Not fair to expect it will alrrive and you can use it, if you want a larger bag, and then have to drive 20 minutes to UPS store to return it.'",b'2014-10-10',b'Product dimensions as stated are wrong -- this is a small bag',b'R1EY578CZ4OQ4Y',1,37,0,1
b'20463179',0,b'US',b'Shoes',b'B00DDPJS66',b'830102909',"b""Jack Rogers Women's Nicola Sandal""",b'I love them there Jack Rogers',b'2015-07-25',b'Five Stars',b'R1ESJ2LHCMTBDT',5,0,1,1
b'15641564',2,b'US',b'Shoes',b'B000SZYCHO',b'988200212',b'ACORN Tex Slipper (Little Kid/Big Kid)',"b'These are some great slippers.  My daughter uses them at Kindergarten and she loves them.  Very soft, comfy and super bright and colorful.  Made with great quality care.  I would suggest them to anyone!'",b'2008-12-21',b'Awesome!',b'R1Q2HWQPAALF4',5,2,1,1
b'1867712',2,b'US',b'Shoes',b'B00JCDR8YW',b'739161873',"b""Jessica Simpson Women's Carys2 Platform Pump""",b'Love these shoes.  I can walk all day in these and  I work in hospital administration.  Love love love.',b'2015-02-20',b'Thank you Jessica Simpson',b'RJE4LZZZCA7E',5,2,0,1
b'41408137',0,b'US',b'Shoes',b'B00B1JEVWC',b'330659810',b'Sammy 6 Velcro High Top Wedge Sneaker Beige',"b""Fast delivery, runs a little small (as they say) and narrow but I ordered a half size bigger and seem to be ok. Box was smashed but shoes weren't damaged...they do smell strongly of rubber/gas, so hopefully that wears off quickly!""",b'2014-11-21',"b'Fast delivery, runs small--air them out!'",b'RH785HMCWEO9R',4,0,0,1
b'14770017',107,b'US',b'Shoes',b'B000KLAVAS',b'709701875',"b""UGG Accessories Women's Sheepskin Insole""","b""I thought I needed new Ugg's as the inside lining was so worn out & the boots themselves were now way to  big.  Purchased these replacement insoles....and it was like magic!!  My boots feel like brand new now!""",b'2010-12-29',b'New Boots',b'R2DMUWZAOB3PE2',4,114,0,1
b'30372881',0,b'US',b'Shoes',b'B000WYEQKO',b'60294607',"b""Pajar Women's Grip Boot""","b""I've worn these about three times now and am overall quite happy with them.<br />I love the look of them and they keep my feet warm.<br />Based upon other reviews I went with a slightly larger size as I'd prefer them be a tad big than too small.<br />I do feel that the heel is dropped a bit below the toes, which isn't a big deal, it's just something that may take some getting used to.<br />I also have to say that someone with a larger calf might have issues.  While these fit me perfectly, there's no way I could get any type of pants, aside from leggings in there.  So just a heads up.""",b'2013-03-01',b'So far so good!',b'R3POY432PZB3QT',4,0,0,1
b'13877193',0,b'US',b'Shoes',b'B00KHOKIQU',b'301725022',b'Anne Klein Perfect Tote Medium Bag',"b'Product did not turn out as I perceived it . However, it will do'",b'2014-11-15',b'Three Stars',b'R1D48OC123K1Q6',3,0,0,1
b'50458907',0,b'US',b'Shoes',b'B00AWL2CLC',b'848610406',b'pediped Flex Deirdre Mary Jane (Toddler/Little Kid)',"b""Your Pediped shoes will be around long after your child outgrows them!  Best kid shoes, hands down.  Period.  Print and check the fit chart with socks on if you're unsure of size.""",b'2013-10-10',b'Best kid shoes on the market.  Hands down.',b'R1PARIWVSXX7L8',5,0,0,1
b'14908490',0,b'US',b'Shoes',b'B0030MIJJY',b'434245071',"b""Dockers Men's Society Slip-Resistant Slip-On""",b'from what I understand they are a true fit and non slip as described. Recipient was very happy with them',b'2014-01-17',b'item was a gift',b'R1U12H5D8OCOTK',3,0,0,1
b'14376848',0,b'US',b'Shoes',b'B00EO2K27Q',b'209624368',"b""FERGALICIOUS Women's Smith""","b""I bought these in store. The ankle part is tight and stiff. I got a size 7.5 and I usually wear a 7. Im working on breaking them in. I agree that they aren't made as nice as most fergalicious boots. They also are somewhat tight in the calf. I still intend to wear them but they definitely wouldn't be my first pick.""",b'2015-01-05',b'Not what I expected',b'R3DGIZMTF3ZQUX',3,0,1,1
b'26526746',0,b'US',b'Shoes',b'B00I67UTYQ',b'557607055',"b""Skechers Performance Women's Go Walk Rival Slip-On Walking Shoe""","b'I have bought these shoes in every color. I will continue to replace these sketchers as they wear out, if they do!'",b'2015-06-09',b'I have bought these shoes in every color. I ...',b'RM4ORMR6INHJ1',5,0,0,1
b'45682606',1,b'US',b'Shoes',b'B005OZ4ARK',b'401577469',"b""UGG Women's Bailey Button Bling""","b""I've had these boots two and a half months and they already have a tear in them in the front from where the toe meets the material. Kind of BS considering they were $220. I can't return them because it's past the return policy date. Not happy. They'll obvious never be worn again. I also own these in several colors. Sad! I've own knock off Uggs that lasted much, much longer.""",b'2015-03-12',b'Buyer Beware!',b'R8K37F6BEOSTC',1,2,0,1
b'16678567',0,b'US',b'Shoes',b'B00DUH570I',b'953093725',"b""Dansko Women's Dana Dress Sandal""","b""These shoes are SO comfortable.  I was actually really surprised that no where on them did the straps rub me or bother me even after a long day of wear in NYC.  The heel is perfectly not too high so that I don't feel unsteady in them and they are dressy enough but also casual so they literally go with anything.  I can tell I'm going to get a lot of wear out of these shoes.  So happy I bought them.""",b'2014-05-29',b'So comfortable',b'R1SY15F4O9MRX2',5,0,0,1
b'28360532',1,b'US',b'Shoes',b'B0065TWLRU',b'922273990',"b""Michael Antonio Women's Gemma-Nat Wedge Sandal""",b'So these wedges are super cute! they are not too high which is awesome. the only problem I have is the bottom strap tended to give me blisters after wearing them for a long time',b'2013-01-03',b'Super cute',b'R3KZF94FS2YO84',4,1,0,1
b'14335837',0,b'US',b'Shoes',b'B00F6SV0HI',b'716019267',"b""Havaianas Men's Power Flip Flop""",b'Most comfortable Havaianas yet!',b'2015-07-22',b'Five Stars',b'RCK7E3AHFPCUB',5,0,0,1
b'15721910',0,b'US',b'Shoes',b'B00A64M57Q',b'913090299',"b""Skechers Performance Women's Go Walk Stripy Flat""",b'These are so cute & comfortable!  I have a total of 6 Go Walk Skechers and I absolutely love them!!!',b'2014-05-20',b'Love My Sketchers!',b'RDZJG1YQDQ3LK',5,0,0,1
b'46205007',0,b'US',b'Shoes',b'B000VRDZJA',b'645715063',"b""Naturalizer Women's Detail Nubuck Mule""","b'it seems to be irregular as one of the shoes is taller in the back by the heel, but I will use.'",b'2014-03-06',b'irregular or missed inspection',b'R2VRWXENY6KG7N',3,0,0,1
b'13216996',0,b'US',b'Shoes',b'B000WHVFL4',b'77218099',"b""Clarks Women's Lucena Sandal""","b""I first bought these on Zappos along with 2 other pair looking for a decent dressy but we'll supported sandal. These fit beautifully but found them at a significant savings on Amazon in black. They fit perfect and no need to buy size up or down.  Very soft straps and with a small adjustment ability fit well now and I can loosen a bit if foot swells.  I wore them around house for 2 hours and no leg pain. Will be taking on a long trip this week and hoping after 5 hours of on my feet still comfortable.  I have such a hard time with shoes so hoping this stays comfortable.  They are pricey but look nice as casual or dressier sandal.  Will be worth if after long day of walking I am not in pain! Will come back and update if they prove uncomfortable.""",b'2015-01-13',b'Nice looking on and Comfortable.',b'RMGOHCVYOMT0I',5,0,0,1
